Test Time,BarCode,Model,Completion,Result,Step Name,Step Re.
'2021-10-01 6:12:44,'RPC60F3P21090066,'StandInDoor,OK,OK,Security data,OK,GB(mO)/60,IR(MO)/999,ACW(mA)/1.67,LC(mA)/0.197
'2021-10-01 6:20:03,'RPC60F3P21090067,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:25:15,'RPC60F3P21090068,'StandInDoor,OK,OK,Security data,OK,GB(mO)/59,IR(MO)/374,ACW(mA)/1.93,LC(mA)/0.231
'2021-10-01 6:25:15,'RPC60F3P21090068,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.9,Curr(A)/OK/1.748,Power(W)/OK/363.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:25:15,'RPC60F3P21090068,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.166,Power(W)/OK/217.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:25:15,'RPC60F3P21090068,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.058,Power(W)/OK/277.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:25:15,'RPC60F3P21090068,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.8,Curr(A)/OK/0.060,Power(W)/OK/8.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:28:54,'RPC60F3P21090069,'StandInDoor,OK,OK,Security data,OK,GB(mO)/64,IR(MO)/404,ACW(mA)/1.96,LC(mA)/0.233
'2021-10-01 6:28:54,'RPC60F3P21090069,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.9,Curr(A)/OK/1.748,Power(W)/OK/369.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:28:54,'RPC60F3P21090069,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.020,Power(W)/OK/229.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:28:54,'RPC60F3P21090069,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.3,Curr(A)/OK/1.080,Power(W)/OK/276.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:28:54,'RPC60F3P21090069,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.8,Curr(A)/OK/0.066,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:31:55,'RPC60F3P2109006A,'StandInDoor,OK,OK,Security data,OK,GB(mO)/61,IR(MO)/283,ACW(mA)/1.99,LC(mA)/0.235
'2021-10-01 6:31:55,'RPC60F3P2109006A,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.8,Curr(A)/OK/1.770,Power(W)/OK/371.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:31:55,'RPC60F3P2109006A,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.3,Curr(A)/OK/1.182,Power(W)/OK/220.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:31:55,'RPC60F3P2109006A,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/220.9,Curr(A)/OK/1.354,Power(W)/OK/282.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:31:55,'RPC60F3P2109006A,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.8,Curr(A)/OK/0.062,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:35:55,'RPC60F3P2109006B,'StandInDoor,OK,OK,Security data,OK,GB(mO)/59,IR(MO)/352,ACW(mA)/1.96,LC(mA)/0.232
'2021-10-01 6:35:55,'RPC60F3P2109006B,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.8,Curr(A)/OK/1.706,Power(W)/OK/357.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:35:55,'RPC60F3P2109006B,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/220.9,Curr(A)/OK/1.600,Power(W)/OK/231.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:35:55,'RPC60F3P2109006B,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.280,Power(W)/OK/271.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:35:55,'RPC60F3P2109006B,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.8,Curr(A)/OK/0.064,Power(W)/OK/8.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:39:25,'RPC60F3P2109006D,'StandInDoor,OK,OK,Security data,OK,GB(mO)/59,IR(MO)/340,ACW(mA)/1.98,LC(mA)/0.235
'2021-10-01 6:39:25,'RPC60F3P2109006D,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.7,Curr(A)/OK/1.866,Power(W)/OK/374.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:39:25,'RPC60F3P2109006D,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.0,Curr(A)/OK/1.344,Power(W)/OK/219.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:39:25,'RPC60F3P2109006D,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.316,Power(W)/OK/278.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:39:25,'RPC60F3P2109006D,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.8,Curr(A)/OK/0.062,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:42:06,'RPC60F3P2109006E,'StandInDoor,OK,OK,Security data,OK,GB(mO)/59,IR(MO)/428,ACW(mA)/1.94,LC(mA)/0.238
'2021-10-01 6:42:06,'RPC60F3P2109006E,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.9,Curr(A)/OK/1.696,Power(W)/OK/362.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:42:06,'RPC60F3P2109006E,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.516,Power(W)/OK/220.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:42:06,'RPC60F3P2109006E,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.348,Power(W)/OK/282.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:42:06,'RPC60F3P2109006E,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:44:49,'RPC60F3P2109006G,'StandInDoor,OK,OK,Security data,OK,GB(mO)/59,IR(MO)/370,ACW(mA)/1.92,LC(mA)/0.224
'2021-10-01 6:44:49,'RPC60F3P2109006G,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.8,Curr(A)/OK/1.698,Power(W)/OK/357.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:44:49,'RPC60F3P2109006G,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.048,Power(W)/OK/231.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:44:49,'RPC60F3P2109006G,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.082,Power(W)/OK/261.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:44:49,'RPC60F3P2109006G,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.064,Power(W)/OK/9.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:49:08,'RPC60F3P2109006F,'StandInDoor,OK,OK,Security data,OK,GB(mO)/58,IR(MO)/355,ACW(mA)/1.98,LC(mA)/0.235
'2021-10-01 6:49:08,'RPC60F3P2109006F,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.9,Curr(A)/OK/1.760,Power(W)/OK/364.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:49:08,'RPC60F3P2109006F,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.506,Power(W)/OK/215.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:49:08,'RPC60F3P2109006F,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.344,Power(W)/OK/276.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:49:08,'RPC60F3P2109006F,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.9,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:51:26,'RPC60F3P2109006H,'StandInDoor,OK,OK,Security data,OK,GB(mO)/60,IR(MO)/335,ACW(mA)/1.98,LC(mA)/0.236
'2021-10-01 6:51:26,'RPC60F3P2109006H,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.7,Curr(A)/OK/1.832,Power(W)/OK/374.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:51:26,'RPC60F3P2109006H,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/1.086,Power(W)/OK/237.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:51:26,'RPC60F3P2109006H,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.352,Power(W)/OK/286.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:51:26,'RPC60F3P2109006H,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.9,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:54:54,'RPC60F3P2109006I,'StandInDoor,OK,OK,Security data,OK,GB(mO)/62,IR(MO)/376,ACW(mA)/2.01,LC(mA)/0.236
'2021-10-01 6:54:54,'RPC60F3P2109006I,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.8,Curr(A)/OK/1.726,Power(W)/OK/362.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:54:54,'RPC60F3P2109006I,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/1.036,Power(W)/OK/222.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:54:54,'RPC60F3P2109006I,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.3,Curr(A)/OK/1.140,Power(W)/OK/285.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:54:54,'RPC60F3P2109006I,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.8,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 6:57:46,'RPC60F3P2109006C,'StandInDoor,OK,OK,Security data,OK,GB(mO)/61,IR(MO)/355,ACW(mA)/1.96,LC(mA)/0.232
'2021-10-01 6:57:46,'RPC60F3P2109006C,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/220.9,Curr(A)/OK/1.684,Power(W)/OK/357.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:57:46,'RPC60F3P2109006C,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.394,Power(W)/OK/214.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:57:46,'RPC60F3P2109006C,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/1.072,Power(W)/OK/286.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 6:57:46,'RPC60F3P2109006C,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:01:07,'RPC60F3P2109006J,'StandInDoor,OK,OK,Security data,OK,GB(mO)/61,IR(MO)/410,ACW(mA)/1.94,LC(mA)/0.231
'2021-10-01 7:01:07,'RPC60F3P2109006J,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.0,Curr(A)/OK/1.754,Power(W)/OK/371.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:01:07,'RPC60F3P2109006J,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/220.8,Curr(A)/OK/1.664,Power(W)/OK/203.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:01:07,'RPC60F3P2109006J,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.3,Curr(A)/OK/1.368,Power(W)/OK/285.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:01:07,'RPC60F3P2109006J,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:03:47,'RPC60F3P2109006K,'StandInDoor,OK,OK,Security data,OK,GB(mO)/58,IR(MO)/321,ACW(mA)/1.93,LC(mA)/0.234
'2021-10-01 7:03:47,'RPC60F3P2109006K,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.0,Curr(A)/OK/1.766,Power(W)/OK/371.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:03:47,'RPC60F3P2109006K,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.574,Power(W)/OK/213.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:03:47,'RPC60F3P2109006K,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.326,Power(W)/OK/279.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:03:47,'RPC60F3P2109006K,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.9,Curr(A)/OK/0.064,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:07:29,'RPC60F3P2109006L,'StandInDoor,OK,OK,Security data,OK,GB(mO)/59,IR(MO)/320,ACW(mA)/1.98,LC(mA)/0.234
'2021-10-01 7:07:29,'RPC60F3P2109006L,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.720,Power(W)/OK/367.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:07:29,'RPC60F3P2109006L,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.2,Curr(A)/OK/1.336,Power(W)/OK/223.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:07:29,'RPC60F3P2109006L,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/1.100,Power(W)/OK/261.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:07:29,'RPC60F3P2109006L,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.060,Power(W)/OK/8.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:24:13,'RPC60F3P2109006G,'StandInDoor,OK,OK,Security data,OK,GB(mO)/59,IR(MO)/381,ACW(mA)/1.93,LC(mA)/0.227
'2021-10-01 7:24:13,'RPC60F3P2109006G,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.1,Curr(A)/OK/1.670,Power(W)/OK/358.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:24:13,'RPC60F3P2109006G,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/1.000,Power(W)/OK/226.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:24:13,'RPC60F3P2109006G,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/1.268,Power(W)/OK/285.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:24:13,'RPC60F3P2109006G,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.9,Curr(A)/OK/0.062,Power(W)/OK/8.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:38:43,'RCI60F3P21090001,'StandInDoor,OK,OK,Security data,OK,GB(mO)/78,IR(MO)/558,ACW(mA)/1.66,LC(mA)/0.212
'2021-10-01 7:38:43,'RCI60F3P21090001,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/0.972,Power(W)/OK/208.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:38:43,'RCI60F3P21090001,'StandInDoor,OK,OK,water pump,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.042,Power(W)/OK/9.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:38:43,'RCI60F3P21090001,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.5,Curr(A)/OK/0.668,Power(W)/OK/137.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:38:43,'RCI60F3P21090001,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.5,Curr(A)/OK/0.840,Power(W)/OK/174.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:38:43,'RCI60F3P21090001,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/221.9,Curr(A)/OK/0.036,Power(W)/OK/7.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:41:10,'RCI60F3P21090000,'StandInDoor,OK,OK,Security data,OK,GB(mO)/51,IR(MO)/578,ACW(mA)/1.72,LC(mA)/0.219
'2021-10-01 7:41:10,'RCI60F3P21090000,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/0.976,Power(W)/OK/209.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:41:10,'RCI60F3P21090000,'StandInDoor,OK,OK,water pump,OK,Volt(V)/OK/221.9,Curr(A)/OK/0.042,Power(W)/OK/9.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:41:10,'RCI60F3P21090000,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.6,Curr(A)/OK/0.668,Power(W)/OK/137.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:41:10,'RCI60F3P21090000,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.6,Curr(A)/OK/0.664,Power(W)/OK/173.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:41:10,'RCI60F3P21090000,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.038,Power(W)/OK/7.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:44:14,'RCI60F3P21090002,'StandInDoor,OK,NG,Security data,OK,GB(mO)/53,IR(MO)/681,ACW(mA)/1.67,LC(mA)/0.213
'2021-10-01 7:44:14,'RCI60F3P21090002,'StandInDoor,OK,NG,Cool High-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/0.976,Power(W)/OK/209.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:44:14,'RCI60F3P21090002,'StandInDoor,OK,NG,water pump,NG,Volt(V)/OK/221.6,Curr(A)/NG/0.626,Power(W)/NG/131.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:44:14,'RCI60F3P21090002,'StandInDoor,OK,NG,low-Fan,OK,Volt(V)/OK/221.6,Curr(A)/OK/0.626,Power(W)/OK/131.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:44:14,'RCI60F3P21090002,'StandInDoor,OK,NG,middle-Fan,OK,Volt(V)/OK/221.8,Curr(A)/OK/0.478,Power(W)/OK/177.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:44:14,'RCI60F3P21090002,'StandInDoor,OK,NG,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.036,Power(W)/OK/7.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:45:48,'RCI60F3P21090002,'StandInDoor,OK,OK,Security data,OK,GB(mO)/53,IR(MO)/681,ACW(mA)/1.67,LC(mA)/0.213
'2021-10-01 7:45:48,'RCI60F3P21090002,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/0.978,Power(W)/OK/209.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:45:48,'RCI60F3P21090002,'StandInDoor,OK,OK,water pump,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.042,Power(W)/OK/9.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:45:48,'RCI60F3P21090002,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.6,Curr(A)/OK/0.672,Power(W)/OK/137.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:45:48,'RCI60F3P21090002,'StandInDoor,OK,OK,middle-Fan,OK,Volt(V)/OK/221.6,Curr(A)/OK/0.680,Power(W)/OK/174.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:45:48,'RCI60F3P21090002,'StandInDoor,OK,OK,close,OK,Volt(V)/OK/222.0,Curr(A)/OK/0.036,Power(W)/OK/7.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0

'2021-10-01 7:47:43,'RCI60F3P21090003,'StandInDoor,OK,OK,Security data,OK,GB(mO)/54,IR(MO)/817,ACW(mA)/1.67,LC(mA)/0.213
'2021-10-01 7:47:43,'RCI60F3P21090003,'StandInDoor,OK,OK,Cool High-Fan,OK,Volt(V)/OK/221.4,Curr(A)/OK/0.980,Power(W)/OK/209.50,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:47:43,'RCI60F3P21090003,'StandInDoor,OK,OK,water pump,OK,Volt(V)/OK/221.9,Curr(A)/OK/0.042,Power(W)/OK/9.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
'2021-10-01 7:47:43,'RCI60F3P21090003,'StandInDoor,OK,OK,low-Fan,OK,Volt(V)/OK/221.6,Curr(A)/OK/0.660,Power(W)/OK/136.00,Compressor/OK/0,Four-way/OK/0,Outdoor fan/OK/0
